GEOID,CensusTract,State,County,Urban,Pop2010,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_Vehicle
04013813000,04013813000,Arizona,Maricopa County,1,2699,0,1.18177911474001,121000.0,0,0,0
04013813100,04013813100,Arizona,Maricopa County,1,2446,0,2.57142857142857,137847.0,0,0,0
04013813200,04013813200,Arizona,Maricopa County,1,4212,0,1.5132085150038501,154276.0,0,0,0
04013813300,04013813300,Arizona,Maricopa County,1,4816,0,2.37106265143648,149118.0,0,0,0
04013813400,04013813400,Arizona,Maricopa County,1,3792,0,7.4801994719859195,141898.0,0,0,0
04013813500,04013813500,Arizona,Maricopa County,1,2902,0,6.60736975857687,141597.0,0,0,0
04013813600,04013813600,Arizona,Maricopa County,1,3138,0,2.3306233062330604,164219.0,0,0,0
04013813700,04013813700,Arizona,Maricopa County,1,2528,0,6.109822119102859,72723.0,0,0,0
04013813800,04013813800,Arizona,Maricopa County,1,2962,1,5.54621848739496,55694.0,1,1,1
04013813900,04013813900,Arizona,Maricopa County,1,5202,0,6.38833903185172,105846.0,0,0,0
04013814000,04013814000,Arizona,Maricopa County,1,1531,0,9.646425826287471,63589.0,0,0,0
04013814100,04013814100,Arizona,Maricopa County,1,5874,0,1.8665681020144198,112429.0,0,0,0
04013814200,04013814200,Arizona,Maricopa County,1,2624,0,5.4932735426009005,132000.0,0,0,0
04013814300,04013814300,Arizona,Maricopa County,1,4040,0,7.44841469552089,100372.0,0,0,0
04013814400,04013814400,Arizona,Maricopa County,1,4909,0,4.77159656264134,101263.0,0,0,0
04013814500,04013814500,Arizona,Maricopa County,1,5029,0,2.2247794399693097,86500.0,0,0,0
04013814600,04013814600,Arizona,Maricopa County,1,4461,0,7.09766706207987,77745.0,0,0,0
04013814700,04013814700,Arizona,Maricopa County,1,4148,0,6.8864468864468895,98750.0,0,0,0
04013814800,04013814800,Arizona,Maricopa County,1,5465,0,8.1870695401022,86994.0,0,0,0
04013814900,04013814900,Arizona,Maricopa County,1,3015,0,0.510390083849799,96445.0,0,0,0
04013815000,04013815000,Arizona,Maricopa County,1,4262,0,2.4789029535864997,118125.0,0,0,0
04013815100,04013815100,Arizona,Maricopa County,1,4423,0,2.67824159586258,102561.0,0,0,0
04013815200,04013815200,Arizona,Maricopa County,1,6720,0,8.427734375,92264.0,0,0,0
04013815300,04013815300,Arizona,Maricopa County,1,3926,0,1.90755685986794,151150.0,0,0,0
04013815400,04013815400,Arizona,Maricopa County,0,6288,0,6.427098034958199,119050.0,0,0,0
04013815500,04013815500,Arizona,Maricopa County,1,5607,0,3.39529881702258,110625.0,0,0,0
04013815600,04013815600,Arizona,Maricopa County,1,5183,0,1.84534270650264,96302.0,0,0,0
04013815700,04013815700,Arizona,Maricopa County,1,5525,0,4.6862896979086,95600.0,0,0,0
04013815800,04013815800,Arizona,Maricopa County,1,4083,0,6.94944435748943,106219.0,0,0,0
04013815900,04013815900,Arizona,Maricopa County,1,5981,0,2.09097215340402,124375.0,0,0,0
04013816000,04013816000,Arizona,Maricopa County,1,8186,0,8.02069088530828,118031.0,0,0,0
04013816100,04013816100,Arizona,Maricopa County,1,7264,0,2.34971889865936,110577.0,0,0,0
04013816200,04013816200,Arizona,Maricopa County,1,3982,0,2.64608599779493,94077.0,0,0,0
04013816300,04013816300,Arizona,Maricopa County,1,3292,0,2.88756542140408,84482.0,0,0,0
04013816400,04013816400,Arizona,Maricopa County,1,6823,0,4.86592544146501,100179.0,0,0,0
04013816500,04013816500,Arizona,Maricopa County,1,3883,0,8.939759036144581,116025.0,0,0,0
04013816600,04013816600,Arizona,Maricopa County,1,4278,0,4.26829268292683,109479.0,0,0,0
04013816700,04013816700,Arizona,Maricopa County,1,2348,0,4.05759162303665,127333.0,0,0,0
04013816800,04013816800,Arizona,Maricopa County,1,2875,0,2.55005666792595,115192.0,0,0,0
04013816900,04013816900,Arizona,Maricopa County,1,3393,0,6.72171519629147,104890.0,0,0,0
04013817000,04013817000,Arizona,Maricopa County,1,3523,0,7.558311189843519,120833.0,0,0,0
04013817100,04013817100,Arizona,Maricopa County,1,7549,0,9.93872676290373,80660.0,0,0,0
04013817200,04013817200,Arizona,Maricopa County,1,6151,0,5.59290131755848,106625.0,0,0,0
04013817300,04013817300,Arizona,Maricopa County,1,5248,0,7.00474279460051,77298.0,0,0,0
04013817400,04013817400,Arizona,Maricopa County,1,2755,0,5.5207949944792,58668.0,0,0,0
04013817500,04013817500,Arizona,Maricopa County,1,2704,0,5.83917250583917,70164.0,0,0,0
04013817600,04013817600,Arizona,Maricopa County,0,998,0,6.577480490523969,80714.0,0,0,0
04013940700,04013940700,Arizona,Maricopa County,0,151,0,16.806722689075603,,0,0,0
04013941000,04013941000,Arizona,Maricopa County,0,2931,1,40.159045725646095,41625.0,0,0,1
04013941100,04013941100,Arizona,Maricopa County,0,63,0,7.14285714285714,,0,0,0
04013941200,04013941200,Arizona,Maricopa County,0,971,1,28.4931506849315,50167.0,0,0,0
04013941300,04013941300,Arizona,Maricopa County,0,6293,1,30.2127083051077,39043.0,0,0,1
04013980400,04013980400,Arizona,Maricopa County,1,15,1,100.0,,1,1,0
04013980700,04013980700,Arizona,Maricopa County,0,4,0,0.0,,0,0,0
